"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-31","0.00","0.0","0.0","68","40","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-01","0.00","0.0","0.0","73","51","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-02","0.00","0.0","0.0","74","43","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-03","0.00","0.0","0.0","76","44","61"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-04","0.00","0.0","0.0","72","56","61"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-05","0.00","0.0","0.0","76","51","64"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-06","0.00","0.0","0.0","80","56","57"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-07","0.00","0.0","0.0","78","43","56"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-08","0.00","0.0","0.0","74","42","59"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-09","0.00","0.0","0.0","73","50","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-10","0.00","0.0","0.0","81","49","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-11","0.00","0.0","0.0","74","48","57"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-12","0.00","0.0","0.0","83","49","65"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-13","0.00","0.0","0.0","78","58","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-14","0.00","0.0","0.0","74","55","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-15","0.00","0.0","0.0","75","46","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-16","0.00","0.0","0.0","78","48","64"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-17","0.00","0.0","0.0","71","54","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-18","0.00","0.0","0.0","70","48","56"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-19","0.00","0.0","0.0","74","42","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-20","0.00","0.0","0.0","76","41","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-21","0.00","0.0","0.0","76","55","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-22","0.00","0.0","0.0","81","51",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-23","0.00","0.0","0.0","84","47","64"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-24","0.00","0.0","0.0","84","57",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-25","0.00","0.0","0.0","73","51","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-26","0.00","0.0","0.0","75","38","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-27","0.00","0.0","0.0","74","57","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-28","0.00","0.0","0.0","71","49","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-01","0.00","0.0","0.0","73","40","54"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-02","0.00","0.0","0.0","79","43","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-03","0.00","0.0","0.0","74","43","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-04","0.00","0.0","0.0","78","50","61"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-05","0.00","0.0","0.0","84","48","61"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-06","0.00","0.0","0.0","85","49","67"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-07","0.00","0.0","0.0","79","51","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-08","0.00","0.0","0.0","83","58","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-09","0.00","0.0","0.0","76","56","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-10","0.00","0.0","0.0","71","54","56"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-11","0.00","0.0","0.0","67","49","53"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-12","0.01","0.0","0.0","68","46","54"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-13","0.00","0.0","0.0","76","44","56"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-14","0.00","0.0","0.0","78","44","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-15","0.01","0.0","0.0","71","52","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-16","0.00","0.0","0.0","75","50","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-17","0.00","0.0","0.0","77","47","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-18","0.00","0.0","0.0","86","58","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-19","0.00","0.0","0.0","91","55",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-20","0.00","0.0","0.0","87","65","65"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-21","0.00","0.0","0.0","78","59","67"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-22","0.00","0.0","0.0","80","56","70"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-23","0.00","0.0","0.0","70","62","63"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-24","0.00","0.0","0.0","80","56","64"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-25","0.00","0.0","0.0","82","55","67"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-26","0.00","0.0","0.0","80","60","69"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-27","0.00","0.0","0.0","90","64","70"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-28","0.00","0.0","0.0","91","56","75"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-29","0.00","0.0","0.0","95","56","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-30","0.00","0.0","0.0","84","65","72"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-31","0.00","0.0","0.0","90","65","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-01","0.00","0.0","0.0","93","55","75"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-02","0.00","0.0","0.0","98","60","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-03","0.00","0.0","0.0","100","59","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-04","0.00","0.0","0.0","100","65","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-05","0.00","0.0","0.0","100","64","76"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-06","0.00","0.0","0.0","95","73","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-07","0.00","0.0","0.0","97","63","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-08","0.00","0.0","0.0","97","67","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-09","0.00","0.0","0.0","96","72","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-10","0.00","0.0","0.0","100","66","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-11","0.00","0.0","0.0","101","66","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-12","0.00","0.0","0.0","98","76","81"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-13","0.00","0.0","0.0","99","74","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-14","0.00","0.0","0.0","86","69","72"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-15","0.00","0.0","0.0","87","63","69"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-16","0.00","0.0","0.0","92","63","81"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-17","0.00","0.0","0.0","91","71","73"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-18","0.00","0.0","0.0","94","65","77"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-19","0.00","0.0","0.0","98","60","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-20","0.00","0.0","0.0","100","63","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-21","0.00","0.0","0.0","93","72","77"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-22","0.00","0.0","0.0","97","65","77"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-23","0.00","0.0","0.0","96","70","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-24","0.00","0.0","0.0","97","73","81"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-25","0.00","0.0","0.0","86","71","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-26","0.03","0.0","0.0","83","57","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-27","0.01","0.0","0.0","84","55","74"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-28","0.00","0.0","0.0","99","65","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-29","0.00","0.0","0.0","103","74","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-30","0.00","0.0","0.0","108","70","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-01","0.00","0.0","0.0","107","86","88"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-02","0.00","0.0","0.0","100","76","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-03","0.00","0.0","0.0","99","74","88"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-04","0.00","0.0","0.0",,"72","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-05","0.00","0.0","0.0","106","74","92"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-06","0.00","0.0","0.0","108","84","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-07","0.00","0.0","0.0","106","83","86"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-08","0.00","0.0","0.0","100","74","87"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-09","0.00","0.0","0.0","101","76","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-10","0.00","0.0","0.0","101","77","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-11","0.00","0.0","0.0","99","81","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-12","0.00","0.0","0.0","108","75","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-13","0.00","0.0","0.0","111","82","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-14","0.00","0.0","0.0","110","83","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-15","0.00","0.0","0.0","103","82","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-16","0.00","0.0","0.0","93","74","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-17","0.00","0.0","0.0","103","71","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-18","0.00","0.0","0.0","109","79","93"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-19","0.00","0.0","0.0","107","83","86"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-20","0.00","0.0","0.0","99","73","73"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-21","0.00","0.0","0.0","79","64","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-22","0.00","0.0","0.0","85","64","74"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-23","0.00","0.0","0.0","93","61","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-24","0.00","0.0","0.0","99","72","87"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-25","0.00","0.0","0.0","106","71","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-26","0.00","0.0","0.0","104","77","86"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-27","0.00","0.0","0.0","110","81","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-28","0.00","0.0","0.0","108","84","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-29","0.00","0.0","0.0","107","84","93"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-30","0.00","0.0","0.0","115","80","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-31","0.00","0.0","0.0","115","88","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-01","0.00","0.0","0.0","115","82","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-02","0.00","0.0","0.0","118","87","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-03","0.00","0.0","0.0","120","95","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-04","0.00","0.0","0.0","121","97","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-05","0.00","0.0","0.0","119","94","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-06","0.00","0.0","0.0","113","92","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-07","0.00","0.0","0.0","103","85","85"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-08","0.00","0.0","0.0","104","78","88"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-09","0.00","0.0","0.0","102","80","81"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-10","0.00","0.0","0.0","97","70","84"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-11","0.00","0.0","0.0","105","73","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-12","0.00","0.0","0.0","112","78","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-13","0.00","0.0","0.0","116","83","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-14","0.00","0.0","0.0","118","88","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-15","0.00","0.0","0.0","124","88","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-16","0.00","0.0","0.0","125","91","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-17","0.00","0.0","0.0","128","94","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-18","0.00","0.0","0.0","124","101","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-19","0.00","0.0","0.0","125","97","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-20","0.00","0.0","0.0","124","98","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-21","0.00","0.0","0.0","122","96","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-22","0.00","0.0","0.0","117","94","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-23","0.00","0.0","0.0","108","94","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-24","0.00","0.0","0.0","113","86","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-25","0.00","0.0","0.0","114","89","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-26","0.00","0.0","0.0","122","86","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-27","0.00","0.0","0.0","122","98","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-28","0.00","0.0","0.0","126","95","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-29","0.00","0.0","0.0","121","96","97"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-06-30","0.00","0.0","0.0","114","93","97"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-01","0.00","0.0","0.0","117","91","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-02","0.00","0.0","0.0","119","94","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-03","0.00","0.0","0.0","112","97","98"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-04","0.00","0.0","0.0","120","89","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-05","0.00","0.0","0.0","120","93","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-06","0.00","0.0","0.0","124","96","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-07","0.00","0.0","0.0","126","101","109"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-08","0.00","0.0","0.0","126","100","110"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-09","0.00","0.0","0.0","130","104","110"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-10","0.00","0.0","0.0","129","99","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-11","0.00","0.0","0.0","128","102","112"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-12","0.00","0.0","0.0","127","99","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-13","0.00","0.0","0.0","121","103","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-14","0.00","0.0","0.0","120","99","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-15","0.00","0.0","0.0","119","98","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-16","0.00","0.0","0.0","119","95","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-17","0.00","0.0","0.0","119","97","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-18","0.30","0.0","0.0","119","101","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-19","0.02","0.0","0.0","117","88","98"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-20","0.00","0.0","0.0","120","90","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-21","0.00","0.0","0.0","115","98",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-22","0.00","0.0","0.0","119","94","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-23","0.00","0.0","0.0","118","100","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-24","0.00","0.0","0.0","114","94","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-25","0.00","0.0","0.0","118","92","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-26","0.62","0.0","0.0","101","78","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-27","0.00","0.0","0.0","112","80","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-28","0.00","0.0","0.0","119","89","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-29","0.00","0.0","0.0","117","93","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-30","0.51","0.0","0.0","109","80","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-31","0.00","0.0","0.0","103","85","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-01","0.00","0.0","0.0","115","86","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-02","0.00","0.0","0.0","120","91","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-03","0.00","0.0","0.0","122","87","109"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-04","0.00","0.0","0.0","126","90","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-05","0.00","0.0","0.0","122","98","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-06","0.00","0.0","0.0","118","91","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-07","0.00","0.0","0.0","115","84","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-08","0.00","0.0","0.0","119","90","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-09","0.00","0.0","0.0","118","92","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-10","0.00","0.0","0.0","120","93","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-11","0.00","0.0","0.0","117","96","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-12","0.00","0.0","0.0","116","97","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-13","0.00","0.0","0.0","117","97","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-14","0.00","0.0","0.0","118","98","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-15","0.00","0.0","0.0","122","99","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-16","0.00","0.0","0.0","120","101","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-17","0.00","0.0","0.0","117","98","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-18","0.00","0.0","0.0","108","94","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-19","0.00","0.0","0.0","104","82","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-20","0.00","0.0","0.0","108","82","97"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-21","0.00","0.0","0.0","109","90","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-22","0.00","0.0","0.0","109","90","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-23","0.00","0.0","0.0","111","91","92"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-24","0.00","0.0","0.0","112","90","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-25","0.00","0.0","0.0","116","86","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-26","0.00","0.0","0.0","113","85","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-27","0.00","0.0","0.0","116","77","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-28","0.00","0.0","0.0","118","83","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-29","0.00","0.0","0.0","119","86","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-30","0.00","0.0","0.0","120","90","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-31","0.00","0.0","0.0","111","96","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-01","0.00","0.0","0.0","109","91","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-02","0.00","0.0","0.0","110","85","93"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-03","0.00","0.0","0.0","108","83","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-04","0.00","0.0","0.0","112","75","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-05","0.00","0.0","0.0","116","77","98"
